Sample Name	Protocol REF	Parameter Value[FHB]	Unit	Term Source REF	Parameter Value[DTR]	Unit	Term Source REF	Parameter Value[SEP]	Unit	Term Source REF
sample_4030	Phenotyping	3.92666666666667	score	UO		score	UO		score	UO
sample_4031	Phenotyping	6.57222222222222	score	UO		score	UO		score	UO
sample_4032	Phenotyping	4.27777777777778	score	UO		score	UO		score	UO
sample_4033	Phenotyping	12.7722222222222	score	UO		score	UO		score	UO
sample_4034	Phenotyping	14.5555555555556	score	UO		score	UO		score	UO
sample_4035	Phenotyping	18.46	score	UO		score	UO		score	UO
sample_4036	Phenotyping	19.1111111111111	score	UO		score	UO		score	UO
sample_4037	Phenotyping	18.3166666666667	score	UO		score	UO		score	UO
sample_4038	Phenotyping	15.4555555555556	score	UO		score	UO		score	UO
sample_4039	Phenotyping	8.59777777777778	score	UO		score	UO		score	UO
sample_404	Phenotyping	2.15888888888889	score	UO		score	UO		score	UO
sample_4040	Phenotyping	9.77777777777778	score	UO		score	UO		score	UO
sample_4041	Phenotyping	17.0	score	UO		score	UO		score	UO
sample_4042	Phenotyping	20.4611111111111	score	UO		score	UO		score	UO
sample_4043	Phenotyping	21.25	score	UO		score	UO		score	UO
sample_4044	Phenotyping	21.7777777777778	score	UO		score	UO		score	UO
sample_4045	Phenotyping	13.7955555555556	score	UO		score	UO		score	UO
sample_4046	Phenotyping	14.8	score	UO		score	UO		score	UO
sample_4047	Phenotyping	15.1111111111111	score	UO		score	UO		score	UO
sample_4048	Phenotyping	13.5	score	UO		score	UO		score	UO
sample_4049	Phenotyping	10.6111111111111	score	UO		score	UO		score	UO
sample_405	Phenotyping	6.75555555555556	score	UO		score	UO		score	UO
sample_4050	Phenotyping	20.16	score	UO		score	UO		score	UO
sample_4051	Phenotyping	9.77777777777778	score	UO		score	UO		score	UO
sample_4052	Phenotyping	11.4444444444444	score	UO		score	UO		score	UO
sample_4053	Phenotyping	7.93333333333333	score	UO		score	UO		score	UO
sample_4054	Phenotyping	16.4066666666667	score	UO		score	UO		score	UO
sample_4055	Phenotyping	15.86	score	UO		score	UO		score	UO
sample_4056	Phenotyping	14.7	score	UO		score	UO		score	UO
sample_4057	Phenotyping	21.0666666666667	score	UO		score	UO		score	UO
sample_4058	Phenotyping	18.7833333333333	score	UO		score	UO		score	UO
sample_4059	Phenotyping	7.95666666666667	score	UO		score	UO		score	UO
sample_406	Phenotyping	12.5666666666667	score	UO		score	UO		score	UO
sample_4060	Phenotyping	12.3722222222222	score	UO		score	UO		score	UO
sample_4061	Phenotyping	8.97222222222222	score	UO		score	UO		score	UO
sample_4062	Phenotyping	10.3	score	UO		score	UO		score	UO
sample_4063	Phenotyping	15.2777777777778	score	UO		score	UO		score	UO
sample_4064	Phenotyping	14.1833333333333	score	UO		score	UO		score	UO
sample_4065	Phenotyping	12.95	score	UO		score	UO		score	UO
sample_4066	Phenotyping	8.84888888888889	score	UO		score	UO		score	UO
sample_4067	Phenotyping	6.22222222222222	score	UO		score	UO		score	UO
sample_4068	Phenotyping	10.2222222222222	score	UO		score	UO		score	UO
sample_4069	Phenotyping	4.58333333333333	score	UO		score	UO		score	UO
sample_407	Phenotyping	18.3	score	UO		score	UO		score	UO
sample_4070	Phenotyping	6.26111111111111	score	UO		score	UO		score	UO
sample_4071	Phenotyping	5.66666666666667	score	UO		score	UO		score	UO
sample_4072	Phenotyping	18.4722222222222	score	UO		score	UO		score	UO
sample_4073	Phenotyping	13.65	score	UO		score	UO		score	UO
sample_4074	Phenotyping	18.3444444444444	score	UO		score	UO		score	UO
sample_4075	Phenotyping	19.5	score	UO		score	UO		score	UO
sample_4076	Phenotyping	10.3	score	UO		score	UO		score	UO
sample_4077	Phenotyping	35.3055555555556	score	UO		score	UO		score	UO
sample_4078	Phenotyping	14.35	score	UO		score	UO		score	UO
sample_4079	Phenotyping	11.0833333333333	score	UO		score	UO		score	UO
sample_408	Phenotyping	20.1388888888889	score	UO		score	UO		score	UO
sample_4080	Phenotyping	10.5	score	UO		score	UO		score	UO
sample_4081	Phenotyping	30.6111111111111	score	UO		score	UO		score	UO
sample_4082	Phenotyping	33.4888888888889	score	UO		score	UO		score	UO
sample_4083	Phenotyping	39.1111111111111	score	UO		score	UO		score	UO
sample_4084	Phenotyping	16.05	score	UO		score	UO		score	UO
sample_4085	Phenotyping	19.6555555555556	score	UO		score	UO		score	UO
sample_4086	Phenotyping	20.5111111111111	score	UO		score	UO		score	UO
sample_4087	Phenotyping	7.58333333333333	score	UO		score	UO		score	UO
sample_4088	Phenotyping	13.6888888888889	score	UO		score	UO		score	UO
sample_4089	Phenotyping	11.7833333333333	score	UO		score	UO		score	UO
sample_409	Phenotyping	13.1944444444444	score	UO		score	UO		score	UO
sample_4090	Phenotyping	2.93333333333333	score	UO		score	UO		score	UO
sample_4091	Phenotyping	2.46666666666667	score	UO		score	UO		score	UO
sample_4092	Phenotyping	1.55555555555556	score	UO		score	UO		score	UO
sample_4093	Phenotyping	2.74444444444444	score	UO		score	UO		score	UO
sample_4094	Phenotyping	2.41111111111111	score	UO		score	UO		score	UO
sample_4095	Phenotyping	1.94444444444444	score	UO		score	UO		score	UO
sample_4096	Phenotyping	3.03333333333333	score	UO		score	UO		score	UO
sample_4097	Phenotyping	4.35555555555556	score	UO		score	UO		score	UO
sample_4098	Phenotyping	5.54166666666667	score	UO		score	UO		score	UO
sample_4099	Phenotyping	2.66666666666667	score	UO		score	UO		score	UO
sample_41	Phenotyping	7.77777777777778	score	UO		score	UO		score	UO
sample_410	Phenotyping	8.44444444444444	score	UO		score	UO		score	UO
sample_4100	Phenotyping	4.48611111111111	score	UO		score	UO		score	UO
sample_4101	Phenotyping	2.48888888888889	score	UO		score	UO		score	UO
sample_4102	Phenotyping	27.3611111111111	score	UO		score	UO		score	UO
sample_4103	Phenotyping	23.4666666666667	score	UO		score	UO		score	UO
sample_4104	Phenotyping	17.9988888888889	score	UO		score	UO		score	UO
sample_4105	Phenotyping	9.40888888888889	score	UO		score	UO		score	UO
sample_4106	Phenotyping	10.3522222222222	score	UO		score	UO		score	UO
sample_4107	Phenotyping	8.4	score	UO		score	UO		score	UO
sample_4108	Phenotyping	2.67444444444444	score	UO		score	UO		score	UO
sample_4109	Phenotyping	2.06666666666667	score	UO		score	UO		score	UO
sample_411	Phenotyping	24.75	score	UO		score	UO		score	UO
sample_4110	Phenotyping	2.53333333333333	score	UO		score	UO		score	UO
sample_4111	Phenotyping	1.9	score	UO		score	UO		score	UO
sample_4112	Phenotyping	4.04444444444444	score	UO		score	UO		score	UO
sample_4113	Phenotyping	1.55555555555556	score	UO		score	UO		score	UO
sample_4114	Phenotyping	4.13333333333333	score	UO		score	UO		score	UO
sample_4115	Phenotyping	8.2	score	UO		score	UO		score	UO
sample_4116	Phenotyping	19.4222222222222	score	UO		score	UO		score	UO
sample_4117	Phenotyping	0.333333333333333	score	UO		score	UO		score	UO
sample_4118	Phenotyping	0.142222222222222	score	UO		score	UO		score	UO
sample_4119	Phenotyping	0.683333333333333	score	UO		score	UO		score	UO
sample_412	Phenotyping	17.6	score	UO		score	UO		score	UO
sample_4120	Phenotyping	1.80444444444444	score	UO		score	UO		score	UO
sample_4121	Phenotyping	1.5	score	UO		score	UO		score	UO
sample_4122	Phenotyping	1.995	score	UO		score	UO		score	UO
sample_4123	Phenotyping	4.27	score	UO		score	UO		score	UO
sample_4124	Phenotyping	5.67777777777778	score	UO		score	UO		score	UO
sample_4125	Phenotyping	11.2944444444444	score	UO		score	UO		score	UO
sample_4126	Phenotyping	6.57777777777778	score	UO		score	UO		score	UO
sample_4127	Phenotyping	5.48888888888889	score	UO		score	UO		score	UO
sample_4128	Phenotyping	6.86333333333333	score	UO		score	UO		score	UO
sample_4129	Phenotyping	4.26666666666667	score	UO		score	UO		score	UO
sample_413	Phenotyping	15.6277777777778	score	UO		score	UO		score	UO
sample_4130	Phenotyping	4.0	score	UO		score	UO		score	UO
sample_4131	Phenotyping	3.08333333333333	score	UO		score	UO		score	UO
sample_4132	Phenotyping	17.94	score	UO		score	UO		score	UO
sample_4133	Phenotyping	15.5222222222222	score	UO		score	UO		score	UO
sample_4134	Phenotyping	14.0	score	UO		score	UO		score	UO
sample_4135	Phenotyping	12.7722222222222	score	UO		score	UO		score	UO
sample_4136	Phenotyping	10.2927777777778	score	UO		score	UO		score	UO
sample_4137	Phenotyping	14.9333333333333	score	UO		score	UO		score	UO
sample_4138	Phenotyping	7.82222222222222	score	UO		score	UO		score	UO
sample_4139	Phenotyping	9.26888888888889	score	UO		score	UO		score	UO
sample_414	Phenotyping	17.25	score	UO		score	UO		score	UO
sample_4140	Phenotyping	8.88888888888889	score	UO		score	UO		score	UO
sample_4141	Phenotyping	4.8	score	UO		score	UO		score	UO
sample_4142	Phenotyping	4.26666666666667	score	UO		score	UO		score	UO
sample_4143	Phenotyping	6.29166666666667	score	UO		score	UO		score	UO
sample_4144	Phenotyping	21.0111111111111	score	UO		score	UO		score	UO
sample_4145	Phenotyping	20.0	score	UO		score	UO		score	UO
sample_4146	Phenotyping	20.25	score	UO		score	UO		score	UO
sample_4147	Phenotyping	10.1	score	UO		score	UO		score	UO
sample_4148	Phenotyping	7.11111111111111	score	UO		score	UO		score	UO
sample_4149	Phenotyping	9.18333333333333	score	UO		score	UO		score	UO
sample_415	Phenotyping	12.3944444444444	score	UO		score	UO		score	UO
sample_4150	Phenotyping	6.33333333333333	score	UO		score	UO		score	UO
sample_4151	Phenotyping	7.08333333333333	score	UO		score	UO		score	UO
sample_4152	Phenotyping	6.61111111111111	score	UO		score	UO		score	UO
sample_4153	Phenotyping	4.25833333333333	score	UO		score	UO		score	UO
sample_4154	Phenotyping	4.76444444444444	score	UO		score	UO		score	UO
sample_4155	Phenotyping	9.45	score	UO		score	UO		score	UO
sample_4156	Phenotyping	0.213333333333333	score	UO		score	UO		score	UO
sample_4157	Phenotyping	0.266666666666667	score	UO		score	UO		score	UO
sample_4158	Phenotyping	9.2	score	UO		score	UO		score	UO
sample_4159	Phenotyping	5.25666666666667	score	UO		score	UO		score	UO
sample_416	Phenotyping	12.2666666666667	score	UO		score	UO		score	UO
sample_4160	Phenotyping	6.5	score	UO		score	UO		score	UO
sample_4161	Phenotyping	6.75	score	UO		score	UO		score	UO
sample_4162	Phenotyping	4.66666666666667	score	UO		score	UO		score	UO
sample_4163	Phenotyping	2.5	score	UO		score	UO		score	UO
sample_4164	Phenotyping	3.825	score	UO		score	UO		score	UO
sample_4165	Phenotyping	7.55555555555556	score	UO		score	UO		score	UO
sample_4166	Phenotyping	8.53333333333333	score	UO		score	UO		score	UO
sample_4167	Phenotyping	11.2444444444444	score	UO		score	UO		score	UO
sample_4168	Phenotyping	3.11111111111111	score	UO		score	UO		score	UO
sample_4169	Phenotyping	2.93333333333333	score	UO		score	UO		score	UO
sample_417	Phenotyping	10.3888888888889	score	UO		score	UO		score	UO
sample_4170	Phenotyping	9.28888888888889	score	UO		score	UO		score	UO
sample_4171	Phenotyping	4.66666666666667	score	UO		score	UO		score	UO
sample_4172	Phenotyping	3.33333333333333	score	UO		score	UO		score	UO
sample_4173	Phenotyping	7.16666666666667	score	UO		score	UO		score	UO
sample_4174	Phenotyping	2.88888888888889	score	UO		score	UO		score	UO
sample_4175	Phenotyping	1.02222222222222	score	UO		score	UO		score	UO
sample_4176	Phenotyping	2.96111111111111	score	UO		score	UO		score	UO
sample_4177	Phenotyping	4.0	score	UO		score	UO		score	UO
sample_4178	Phenotyping	10.7333333333333	score	UO		score	UO		score	UO
sample_4179	Phenotyping	18.7777777777778	score	UO		score	UO		score	UO
sample_418	Phenotyping	19.0222222222222	score	UO		score	UO		score	UO
sample_4180	Phenotyping	1.83333333333333	score	UO		score	UO		score	UO
sample_4181	Phenotyping	2.46666666666667	score	UO		score	UO		score	UO
sample_4182	Phenotyping	6.125	score	UO		score	UO		score	UO
sample_4183	Phenotyping	3.69444444444444	score	UO		score	UO		score	UO
sample_4184	Phenotyping	3.58888888888889	score	UO		score	UO		score	UO
sample_4185	Phenotyping	23.3155555555556	score	UO		score	UO		score	UO
sample_4186	Phenotyping	9.5	score	UO		score	UO		score	UO
sample_4187	Phenotyping	5.09444444444444	score	UO		score	UO		score	UO
sample_4188	Phenotyping	11.0833333333333	score	UO		score	UO		score	UO
sample_4189	Phenotyping	9.28	score	UO		score	UO		score	UO
sample_419	Phenotyping	30.3333333333333	score	UO		score	UO		score	UO
sample_4190	Phenotyping	11.2222222222222	score	UO		score	UO		score	UO
sample_4191	Phenotyping	14.3	score	UO		score	UO		score	UO
sample_4192	Phenotyping	2.19555555555556	score	UO		score	UO		score	UO
sample_4193	Phenotyping	2.72222222222222	score	UO		score	UO		score	UO
sample_4194	Phenotyping	2.95833333333333	score	UO		score	UO		score	UO
sample_4195	Phenotyping	7.38222222222222	score	UO		score	UO		score	UO
sample_4196	Phenotyping	8.5	score	UO		score	UO		score	UO
sample_4197	Phenotyping	10.2222222222222	score	UO		score	UO		score	UO
sample_4198	Phenotyping	3.39444444444444	score	UO		score	UO		score	UO
sample_4199	Phenotyping	4.16666666666667	score	UO		score	UO		score	UO
sample_42	Phenotyping	11.1111111111111	score	UO		score	UO		score	UO
sample_420	Phenotyping	43.4444444444444	score	UO		score	UO		score	UO
sample_4200	Phenotyping	5.55555555555556	score	UO		score	UO		score	UO
sample_4201	Phenotyping	3.66666666666667	score	UO		score	UO		score	UO
sample_4202	Phenotyping	1.69722222222222	score	UO		score	UO		score	UO
sample_4203	Phenotyping	9.86	score	UO		score	UO		score	UO
sample_4204	Phenotyping	4.84166666666667	score	UO		score	UO		score	UO
sample_4205	Phenotyping	8.0	score	UO		score	UO		score	UO
sample_4206	Phenotyping	5.38333333333333	score	UO		score	UO		score	UO
sample_4207	Phenotyping	11.5322222222222	score	UO		score	UO		score	UO
sample_4208	Phenotyping	10.15	score	UO		score	UO		score	UO
sample_4209	Phenotyping	23.4	score	UO		score	UO		score	UO
sample_421	Phenotyping	11.725	score	UO		score	UO		score	UO
sample_4210	Phenotyping	5.08333333333333	score	UO		score	UO		score	UO
sample_4211	Phenotyping	4.0	score	UO		score	UO		score	UO
sample_4212	Phenotyping	10.4266666666667	score	UO		score	UO		score	UO
sample_4213	Phenotyping	7.38888888888889	score	UO		score	UO		score	UO
sample_4214	Phenotyping	4.83333333333333	score	UO		score	UO		score	UO
sample_4215	Phenotyping	11.4333333333333	score	UO		score	UO		score	UO
sample_4216	Phenotyping	2.05	score	UO		score	UO		score	UO
sample_4217	Phenotyping	2.53333333333333	score	UO		score	UO		score	UO
sample_4218	Phenotyping	2.0	score	UO		score	UO		score	UO
sample_4219	Phenotyping	3.17777777777778	score	UO		score	UO		score	UO
sample_422	Phenotyping	16.8055555555556	score	UO		score	UO		score	UO
sample_4220	Phenotyping	5.5	score	UO		score	UO		score	UO
sample_4221	Phenotyping	3.0	score	UO		score	UO		score	UO
sample_4222	Phenotyping	9.6	score	UO		score	UO		score	UO
sample_4223	Phenotyping	7.64444444444444	score	UO		score	UO		score	UO
sample_4224	Phenotyping	13.5666666666667	score	UO		score	UO		score	UO
sample_4225	Phenotyping	4.65722222222222	score	UO		score	UO		score	UO
sample_4226	Phenotyping	7.01555555555556	score	UO		score	UO		score	UO
sample_4227	Phenotyping	8.86666666666667	score	UO		score	UO		score	UO
sample_4228	Phenotyping	3.6	score	UO		score	UO		score	UO
sample_4229	Phenotyping	3.08333333333333	score	UO		score	UO		score	UO
sample_423	Phenotyping	19.95	score	UO		score	UO		score	UO
sample_4230	Phenotyping	8.11111111111111	score	UO		score	UO		score	UO
sample_4231	Phenotyping	22.95	score	UO		score	UO		score	UO
sample_4232	Phenotyping	24.2711111111111	score	UO		score	UO		score	UO
sample_4233	Phenotyping	20.4166666666667	score	UO		score	UO		score	UO
sample_4234	Phenotyping	9.76	score	UO		score	UO		score	UO
sample_4235	Phenotyping	8.12	score	UO		score	UO		score	UO
sample_4236	Phenotyping	12.61	score	UO		score	UO		score	UO
sample_4237	Phenotyping	0.116666666666667	score	UO		score	UO		score	UO
sample_4238	Phenotyping	0.266666666666667	score	UO		score	UO		score	UO
sample_4239	Phenotyping	0.116666666666667	score	UO		score	UO		score	UO
sample_424	Phenotyping	14.9333333333333	score	UO		score	UO		score	UO
sample_4240	Phenotyping	12.2455555555556	score	UO		score	UO		score	UO
sample_4241	Phenotyping	8.0	score	UO		score	UO		score	UO
sample_4242	Phenotyping	8.38222222222222	score	UO		score	UO		score	UO
sample_4243	Phenotyping	12.4555555555556	score	UO		score	UO		score	UO
sample_4244	Phenotyping	20.5555555555556	score	UO		score	UO		score	UO
sample_4245	Phenotyping	18.7	score	UO		score	UO		score	UO
sample_4246	Phenotyping	0.333333333333333	score	UO		score	UO		score	UO
sample_4247	Phenotyping	0.183333333333333	score	UO		score	UO		score	UO
sample_4248	Phenotyping	0.244444444444444	score	UO		score	UO		score	UO
sample_4249	Phenotyping	19.55	score	UO		score	UO		score	UO
sample_425	Phenotyping	27.2222222222222	score	UO		score	UO		score	UO
sample_4250	Phenotyping	17.7333333333333	score	UO		score	UO		score	UO
sample_4251	Phenotyping	14.56	score	UO		score	UO		score	UO
sample_4252	Phenotyping	10.4361111111111	score	UO		score	UO		score	UO
sample_4253	Phenotyping	6.61111111111111	score	UO		score	UO		score	UO
sample_4254	Phenotyping	9.0	score	UO		score	UO		score	UO
sample_4255	Phenotyping	11.1444444444444	score	UO		score	UO		score	UO
sample_4256	Phenotyping	10.1055555555556	score	UO		score	UO		score	UO
sample_4257	Phenotyping	10.0	score	UO		score	UO		score	UO
sample_4258	Phenotyping	10.8688888888889	score	UO		score	UO		score	UO
sample_4259	Phenotyping	9.98888888888889	score	UO		score	UO		score	UO
sample_426	Phenotyping	31.4166666666667	score	UO		score	UO		score	UO
sample_4260	Phenotyping	11.5222222222222	score	UO		score	UO		score	UO
sample_4261	Phenotyping	6.0	score	UO		score	UO		score	UO
sample_4262	Phenotyping	6.66666666666667	score	UO		score	UO		score	UO
sample_4263	Phenotyping	8.56	score	UO		score	UO		score	UO
sample_4264	Phenotyping	7.6	score	UO		score	UO		score	UO
sample_4265	Phenotyping	8.49722222222222	score	UO		score	UO		score	UO
sample_4266	Phenotyping	11.8888888888889	score	UO		score	UO		score	UO
sample_4267	Phenotyping	3.66666666666667	score	UO		score	UO		score	UO
sample_4268	Phenotyping	2.35	score	UO		score	UO		score	UO
sample_4269	Phenotyping	4.44444444444445	score	UO		score	UO		score	UO
sample_427	Phenotyping	1.55555555555556	score	UO		score	UO		score	UO
sample_4270	Phenotyping	9.72777777777778	score	UO		score	UO		score	UO
sample_4271	Phenotyping	11.3333333333333	score	UO		score	UO		score	UO
sample_4272	Phenotyping	16.9166666666667	score	UO		score	UO		score	UO
sample_4273	Phenotyping	18.7	score	UO		score	UO		score	UO
sample_4274	Phenotyping	27.8666666666667	score	UO		score	UO		score	UO
sample_4275	Phenotyping	24.3555555555556	score	UO		score	UO		score	UO
sample_4276	Phenotyping	23.4	score	UO		score	UO		score	UO
sample_4277	Phenotyping	24.5555555555556	score	UO		score	UO		score	UO
sample_4278	Phenotyping	26.25	score	UO		score	UO		score	UO
sample_4279	Phenotyping	16.5666666666667	score	UO		score	UO		score	UO
